ASV_ID	taxonomy
ASV_2432	Fungi;Ascomycota;Lecanoromycetes;Lecanorales;Ramalinaceae;Lecania;croatica
ASV_2433	Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;NA;NA;NA
ASV_2434	Fungi;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae;Chloridium;NA
ASV_2435	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Occultibambusaceae;Brunneofusispora;NA
ASV_2436	Fungi;Ascomycota;Sordariomycetes;Hypocreales;NA;NA;NA
ASV_2437	Fungi;Ascomycota;Leotiomycetes;Helotiales;Leotiaceae;Gorgomyces;NA
ASV_2438	Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactarius;fulvissimus
ASV_2439	Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Hyaloscypha;NA
ASV_244	Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;nigricans
ASV_2440	Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Sagenomella;diversispora
ASV_2441	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_2442	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;spirale
ASV_2443	Fungi;Ascomycota;Dothideomycetes;Capnodiales;Capnodiales_fam_Incertae_sedis;Arthrocatena;NA
ASV_2444	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Stephanosporaceae;Lindtneria;leucobryophila
ASV_2445	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_2446	Fungi;Ascomycota;Arthoniomycetes;NA;NA;NA;NA
ASV_2450	Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_Incertae_sedis;Chalara;holubovae
ASV_2452	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;putilla
ASV_2453	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Sporormiaceae;Preussia;NA
ASV_2454	Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_Incertae_sedis;Chalara;insignis
ASV_2455	Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Ceratobasidium;NA
ASV_2457	Fungi;NA;NA;NA;NA;NA;NA
ASV_2458	Fungi;Rozellomycota;Rozellomycotina_cls_Incertae_sedis;GS11;NA;NA;NA
ASV_246	Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Sebacinaceae;Sebacina;NA
ASV_2460	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Collarina;NA
ASV_2462	Fungi;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;Tomentella;NA
ASV_2463	Fungi;Basidiomycota;Tremellomycetes;Tremellales;NA;NA;NA
ASV_2464	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Mycena;rebaudengoi
ASV_2465	Fungi;Ascomycota;Eurotiomycetes;Onygenales;NA;NA;NA
ASV_2467	Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Sebacinaceae;Sebacina;NA
ASV_2468	Fungi;Ascomycota;Dothideomycetes;Pleosporales;NA;NA;NA
ASV_2469	Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactarius;pallidus
ASV_2470	Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Humaria;hemisphaerica
ASV_2471	Fungi;Ascomycota;Dothideomycetes;Pleosporales;NA;NA;NA
ASV_2472	Fungi;Ascomycota;Dothideomycetes;Venturiales;Venturiaceae;Pseudoanungitea;NA
ASV_2473	Fungi;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;Tomentella;NA
ASV_2474	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;atroalbus
ASV_2476	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_2478	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Hydnangiaceae;Laccaria;NA
ASV_248	Fungi;Ascomycota;Leotiomycetes;Helotiales;Myxotrichaceae;Oidiodendron;chlamydosporicum
ASV_2480	Fungi;Basidiomycota;Agaricomycetes;Hysterangiales;Hysterangiaceae;Hysterangium;nephriticum
ASV_2481	Fungi;Ascomycota;Dothideomycetes;Mytilinidales;Gloniaceae;Pseudocenococcum;floridanum
ASV_2484	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_2485	Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Pseudoclathrosphaerina;NA
ASV_2486	Fungi;Ascomycota;Dothideomycetes;Mytilinidiales;Mytilinidiaceae;Lophium;arboricola
ASV_2487	Fungi;Ascomycota;Sordariomycetes;Sordariales;Naviculisporaceae;NA;NA
ASV_2488	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;NA;NA
ASV_249	Fungi;Basidiomycota;Agaricomycetes;Auriculariales;Hyaloriaceae;Protomerulius;commotus
ASV_2490	Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Scytalidium;lignicola
ASV_2491	Fungi;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;Tomentella;sublilacina
ASV_2493	Fungi;Ascomycota;Pezizomycetes;Pezizales;Tuberaceae;Tuber;puberulum
ASV_2495	Fungi;Basidiomycota;Microbotryomycetes;NA;NA;NA;NA
ASV_2496	Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Retiarius;revayae
ASV_2497	Fungi;Basidiomycota;Agaricomycetes;Polyporales;Irpicaceae;Ceriporia;reticulata
ASV_2498	Fungi;Ascomycota;Dothideomycetes;Mytilinidales;Gloniaceae;Cenococcum;NA
ASV_2499	Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Sorocybe;NA
ASV_25	Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella;macrocystis
ASV_250	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;NA
ASV_2500	Fungi;Ascomycota;Dothideomycetes;Mytilinidales;Gloniaceae;Cenococcum;NA
ASV_2501	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;NA
ASV_2502	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;NA
ASV_2503	Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;NA;NA
ASV_2505	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_251	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Volutella;NA
ASV_2510	Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae;Cryptosporiopsis;NA
ASV_2511	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;pantherina
ASV_2513	Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Sebacinaceae;Sebacina;incrustans
ASV_2514	Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Sebacinaceae;Sebacina;incrustans
ASV_2515	Fungi;Ascomycota;Dothideomycetes;NA;NA;NA;NA
ASV_2516	Fungi;Ascomycota;Pezizomycetes;Pezizales;Tuberaceae;Tuber;fulgens
ASV_2518	Fungi;Basidiomycota;Agaricomycetes;NA;NA;NA;NA
ASV_2519	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;NA
ASV_252	Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Retiarius;revayae
ASV_2523	Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Sebacinaceae;Sebacina;NA
ASV_2524	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_2525	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;NA;NA
ASV_2527	Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Genabea;NA
ASV_2528	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreales_fam_Incertae_sedis;Sesquicillium;NA
ASV_2529	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Nectria;NA
ASV_253	Fungi;Ascomycota;Lecanoromycetes;Lecanorales;Stereocaulaceae;Lepraria;incana
ASV_2530	Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Sebacinaceae;Sebacina;NA
ASV_2531	Fungi;Basidiomycota;Agaricomycetes;Atheliales;Tylosporaceae;Amphinema;byssoides
ASV_2532	Fungi;Ascomycota;Dothideomycetes;NA;NA;NA;NA
ASV_2533	Fungi;Ascomycota;Leotiomycetes;Helotiales;Chlorociboriaceae;Brahmaculus;NA
ASV_2535	Fungi;Basidiomycota;Agaricomycetes;Polyporales;Meruliaceae;Ceraceomyces;NA
ASV_2536	Fungi;Ascomycota;Pezizomycetes;Pezizales;Tuberaceae;Tuber;rufum
ASV_2537	Fungi;Ascomycota;Sordariomycetes;Xylariales;Castanediellaceae;Castanediella;NA
ASV_2538	Fungi;Ascomycota;Leotiomycetes;Helotiales;Leotiaceae;Alatospora;NA
ASV_254	Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;romellii
ASV_2540	Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Sagenomella;diversispora
ASV_2542	Fungi;Basidiomycota;Microbotryomycetes;Sporidiobolales;NA;NA;NA
ASV_2543	Fungi;Ascomycota;Dothideomycetes;Capnodiales;NA;NA;NA
ASV_2545	Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;solaris
ASV_2547	Fungi;Ascomycota;Sordariomycetes;Sordariales;Bombardiaceae;Ramophialophora;humicola
ASV_2548	Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;NA;NA
ASV_2549	Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Kazachstania;piceae
ASV_255	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;minimispora
ASV_2551	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Corynesporascaceae;Corynespora;smithii
ASV_2552	Fungi;Ascomycota;Pezizomycetes;Pezizales;Helvellaceae;Helvella;floriforma
ASV_2553	Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;NA;NA
ASV_2554	Fungi;Ascomycota;Sordariomycetes;Sordariales;Sordariales_fam_Incertae_sedis;Papulaspora;byssina
ASV_2556	Fungi;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae;Chaetosphaeria;NA
ASV_2557	Fungi;Ascomycota;Leotiomycetes;Helotiales;Tricladiaceae;Halenospora;NA
ASV_2558	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_256	Fungi;Basidiomycota;Agaricomycetes;Gomphales;Gomphaceae;Clavariadelphus;pistillaris
ASV_2561	Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Extremaceae;NA;NA
ASV_2562	Fungi;Ascomycota;Eurotiomycetes;Onygenales;NA;NA;NA
ASV_2563	Fungi;Ascomycota;Leotiomycetes;Phacidiales;Phacidiaceae;NA;NA
ASV_2564	Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Linnemannia;amoeboidea
ASV_2565	Fungi;Ascomycota;Archaeorhizomycetes;Archaeorhizomycetales;Archaeorhizomycetaceae;Archaeorhizomyces;finlayi
ASV_2566	Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Sebacinaceae;Sebacina;NA
ASV_2568	Fungi;Mucoromycota;Umbelopsidomycetes;Umbelopsidales;Umbelopsidaceae;Umbelopsis;NA
ASV_257	Fungi;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Cladosporium;NA
ASV_2570	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Lentitheciaceae;NA;NA
ASV_2571	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Mycena;NA
ASV_2572	Fungi;Ascomycota;Sordariomycetes;Branch06;NA;NA;NA
ASV_2573	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;hirtella
ASV_2575	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_2576	Fungi;Basidiomycota;Agaricomycetes;Agaricales;NA;NA;NA
ASV_2577	Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;medullata
ASV_2578	Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae;NA;NA
ASV_2579	Fungi;Basidiomycota;Agaricomycetes;Boletales;Melanogastraceae;Melanogaster;NA
ASV_258	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Nigrogranaceae;Nigrograna;NA
ASV_2580	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Flammulaster;NA
ASV_2582	Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;NA;NA
ASV_2583	Fungi;Basidiomycota;Agaricomycetes;Boletales;Boletaceae;Octaviania;asterosperma
ASV_2584	Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Tetracladium;NA
ASV_2585	Fungi;Ascomycota;Candelariomycetes;Candelariales;Candelariaceae;Candelariella;NA
ASV_2586	Fungi;Ascomycota;Sordariomycetes;Atractosporales;NA;NA;NA
ASV_2587	Fungi;Ascomycota;Sordariomycetes;Xylariales;Graphostromataceae;Biscogniauxia;nummularia
ASV_2588	Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;Schizoporaceae;Hyphodontia;NA
ASV_2589	Fungi;Ascomycota;Sordariomycetes;Microascales;Microascaceae;Wardomyces;giganteus
ASV_259	Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Hydnaceae;Clavulina;cinerea
ASV_2590	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporales_fam_Incertae_sedis;Cryptocoryneum;condensatum
ASV_2591	Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;carpophila
ASV_2592	Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Hymenoscyphus;peruni
ASV_2593	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;NA
ASV_2594	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Mycenella;margaritispora
ASV_2595	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Mycena;abramsii
ASV_2596	Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Meliniomyces;NA
ASV_2597	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Neophaeosphaeriaceae;NA;NA
ASV_2598	Fungi;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae;NA;NA
ASV_2599	Fungi;Ascomycota;Sordariomycetes;Microascales;Microascaceae;Wardomyces;humicola
ASV_26	Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Leucoscypha;NA
ASV_260	Fungi;Basidiomycota;Agaricomycetes;Gomphales;Gomphaceae;Clavariadelphus;pistillaris
ASV_2600	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporales_fam_Incertae_sedis;Cheiromyces;NA
ASV_2602	Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Sebacinaceae;Sebacina;NA
ASV_2604	Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Wilcoxina;mikolae
ASV_2605	Fungi;Basidiomycota;Agaricomycetes;Auriculariales;Auriculariales_fam_Incertae_sedis;Oliveonia;NA
ASV_2606	Fungi;Ascomycota;Dothideomycetes;Mytilinidales;Gloniaceae;Cenococcum;NA
ASV_2607	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inosperma;rimosoides
ASV_2608	Fungi;Ascomycota;Sordariomycetes;Xylariales;Hypoxylaceae;Hypoxylon;rubiginosum
ASV_2609	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Hymenogastraceae;Phaeocollybia;NA
ASV_261	Fungi;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;Humicola;NA
ASV_2610	Fungi;Basidiomycota;Tremellomycetes;Tremellales;Syzygosporaceae;Syzygospora;effibulata
ASV_2611	Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;NA;NA;NA
ASV_2612	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;impexa
ASV_2614	Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Clavulinaceae;NA;NA
ASV_2615	Fungi;Ascomycota;Eurotiomycetes;NA;NA;NA;NA
ASV_2616	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_2617	Fungi;Basidiomycota;Microbotryomycetes;Kriegeriales;NA;NA;NA
ASV_2618	Fungi;Basidiomycota;Tremellomycetes;Tremellales;NA;NA;NA
ASV_2619	Fungi;Ascomycota;Orbiliomycetes;Orbiliales;NA;NA;NA
ASV_262	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Coprinellus;micaceus
ASV_2620	Fungi;Ascomycota;Sordariomycetes;Atractosporales;Conlariaceae;Conlarium;NA
ASV_2621	Fungi;Ascomycota;Dothideomycetes;Capnodiales;NA;NA;NA
ASV_2622	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Sporormiaceae;Sporormiella;intermedia
ASV_2623	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;NA
ASV_2624	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;incarnata
ASV_2626	Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;NA;NA;NA
ASV_2627	Fungi;Ascomycota;Sordariomycetes;Xylariales;Amphisphaeriaceae;NA;NA
ASV_2628	Fungi;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;Tomentella;badia
ASV_2629	Fungi;Ascomycota;Eurotiomycetes;Coryneliales;Coryneliaceae;Caliciopsis;NA
ASV_263	Fungi;Ascomycota;Eurotiomycetes;Sclerococcales;Sclerococcaceae;Sclerococcum;NA
ASV_2631	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_2632	Fungi;Ascomycota;Leotiomycetes;Thelebolales;Pseudeurotiaceae;NA;NA
ASV_2633	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Dermoloma;NA
ASV_2634	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Hymenogastraceae;Hebeloma;NA
ASV_2635	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Strophariaceae;Hypholoma;capnoides
ASV_2638	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_2639	Fungi;Ascomycota;Eurotiomycetes;Onygenales;NA;NA;NA
ASV_264	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;geraniolens
ASV_2640	Fungi;Ascomycota;Sordariomycetes;Sordariales;NA;NA;NA
ASV_2641	Fungi;Ascomycota;Dothideomycetes;Tubeufiales;Tubeufiaceae;Neohelicomyces;deschampsiae
ASV_2643	Fungi;Ascomycota;Dothideomycetes;Capnodiales;NA;NA;NA
ASV_2644	Fungi;Ascomycota;Candelariomycetes;Candelariales;Candelariaceae;Candelariella;NA
ASV_2645	Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_Incertae_sedis;Leohumicola;minima
ASV_2647	Fungi;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae;Chloridium;NA
ASV_2648	Fungi;Ascomycota;Pezizomycetes;Pezizales;Tuberaceae;Tuber;NA
ASV_2649	Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Sebacinaceae;Sebacina;incrustans
ASV_265	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Clavariaceae;Clavaria;falcata
ASV_2650	Fungi;Ascomycota;Sordariomycetes;NA;NA;NA;NA
ASV_2652	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Lentitheciaceae;NA;NA
ASV_2653	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_2654	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Alternaria;NA
ASV_2658	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Flagelloscypha;minutissima
ASV_2659	Fungi;Ascomycota;Eurotiomycetes;Onygenales;NA;NA;NA
ASV_266	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Lyophyllaceae;Myochromella;NA
ASV_2660	Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Glutinomyces;NA
ASV_2661	Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;NA;NA
ASV_2662	Fungi;Ascomycota;Eurotiomycetes;Onygenales;Onygenaceae;Castanedomyces;australiensis
ASV_2664	Fungi;Basidiomycota;NA;NA;NA;NA;NA
ASV_2665	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Coprinellus;disseminatus
ASV_2666	Fungi;Ascomycota;Leotiomycetes;Helotiales;Mollisiaceae;Phialocephala;helvetica
ASV_2668	Fungi;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae;Chaetosphaeria;vermicularioides
ASV_2669	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_267	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Ophiocordycipitaceae;Tolypocladium;NA
ASV_2670	Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;NA;NA
ASV_2671	Fungi;Ascomycota;Pezizomycetes;Pezizales;Ascobolaceae;Ascobolus;NA
ASV_2674	Fungi;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;Thelephora;NA
ASV_2675	Fungi;Ascomycota;Leotiomycetes;Helotiales;Mollisiaceae;Phialocephala;NA
ASV_2676	Fungi;Ascomycota;Dothideomycetes;Pleosporales;NA;NA;NA
ASV_2677	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Clavariaceae;NA;NA
ASV_2683	Fungi;Basidiomycota;Microbotryomycetes;Microbotryales;NA;NA;NA
ASV_2684	Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Sebacinaceae;Sebacina;NA
ASV_2685	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;pelargonium
ASV_2686	Fungi;Basidiomycota;Agaricomycetes;NA;NA;NA;NA
ASV_2687	Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Meliniomyces;NA
ASV_2688	Fungi;Ascomycota;Leotiomycetes;Leotiales;NA;NA;NA
ASV_2689	Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae;Coleophoma;NA
ASV_269	Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Hydnaceae;Clavulina;NA
ASV_2691	Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;Apodus;deciduus
ASV_2693	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_2694	Fungi;Ascomycota;Lecanoromycetes;NA;NA;NA;NA
ASV_2695	Fungi;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;Tomentella;badia
ASV_2697	Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactarius;circellatus
ASV_2698	Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Sebacinaceae;Sebacina;incrustans
ASV_27	Fungi;Ascomycota;Lecanoromycetes;Trapeliales;Phlyctidaceae;Phlyctis;argena
ASV_270	Fungi;Ascomycota;Dothideomycetes;NA;NA;NA;NA
ASV_2700	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_2701	Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Mycosphaerellaceae;Mycocentrospora;NA
ASV_2702	Fungi;Basidiomycota;Tremellomycetes;Tremellales;Rhynchogastremataceae;Papiliotrema;NA
ASV_2704	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_2705	Fungi;Ascomycota;Pezizomycetes;Pezizales;Helvellaceae;Helvella;elastica
ASV_2706	Fungi;Ascomycota;Leotiomycetes;Thelebolales;Pseudeurotiaceae;Connersia;NA
ASV_2707	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Mycena;epipterygia
ASV_2708	Fungi;Basidiomycota;Agaricomycetes;Boletales;Gyroporaceae;Gyroporus;castaneus
ASV_2709	Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;risigallina
ASV_271	Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Sebacinaceae;Sebacina;NA
ASV_2710	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_2711	Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;olivacea
ASV_2713	Fungi;Basidiomycota;Tremellomycetes;Tremellales;NA;NA;NA
ASV_2714	Fungi;Basidiomycota;Agaricomycetes;Atheliales;Byssocorticiaceae;Byssocorticium;caeruleum
ASV_2715	Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Tetracladium;NA
ASV_2716	Fungi;Basidiomycota;Agaricomycetes;Boletales;Boletaceae;Boletus;edulis
ASV_2717	Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Retiarius;revayae
ASV_2718	Fungi;Basidiomycota;Microbotryomycetes;Microbotryales;NA;NA;NA
ASV_2720	Fungi;Glomeromycota;Glomeromycetes;Glomerales;Glomeraceae;Rhizoglomus;NA
ASV_2722	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_2723	Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Sebacinaceae;Sebacina;epigaea
ASV_2725	Fungi;NA;NA;NA;NA;NA;NA
ASV_2726	Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;NA;NA;NA
ASV_2728	Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;NA;NA
ASV_2729	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreales_fam_Incertae_sedis;Acremonium;cavaraeanum
ASV_273	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Hygrophoraceae;Hygrophorus;pustulatus
ASV_2730	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_2731	Fungi;Basidiomycota;Agaricomycetes;Boletales;Melanogastraceae;Melanogaster;variegatus
ASV_2733	Fungi;Olpidiomycota;GS17;GS17;NA;NA;NA
ASV_2734	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;NA
ASV_2735	Fungi;Basidiomycota;Agaricomycetes;Hysterangiales;Hysterangiaceae;Hysterangium;separabile
ASV_2736	Fungi;Basidiomycota;Agaricomycetes;Tremellodendropsidales;NA;NA;NA
ASV_2737	Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_Incertae_sedis;NA;NA
ASV_2738	Fungi;Ascomycota;Lecanoromycetes;Lecanorales;Cladoniaceae;Cladonia;chlorophaea
ASV_274	Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;NA;NA
ASV_2741	Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora;NA
ASV_2742	Fungi;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;Humicola;fuscoatra
ASV_2744	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Clavariaceae;Clavulinopsis;NA
ASV_2746	Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Hyaloscypha;NA
ASV_2748	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Clavariaceae;NA;NA
ASV_275	Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactarius;fulvissimus
ASV_2750	Fungi;Ascomycota;Eurotiomycetes;Onygenales;Onygenaceae;Auxarthron;umbrinum
